raceid,year,round,circuitid,stint,compound,stint start lap,stint end lap,stint length,airtemp,humidity,pressure,rainfall,tracktemp,winddirection,windspeed,driverid,avg_lap_time
989,2018,1,1,1.0,SUPERSOFT,2.0,25.0,24,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,840,93992.60344827586
989,2018,1,1,2.0,SOFT,26.0,29.0,4,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,840,93992.60344827586
989,2018,1,1,3.0,ULTRASOFT,30.0,58.0,29,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,840,93992.60344827586
989,2018,1,1,1.0,ULTRASOFT,2.0,25.0,24,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,838,93244.89655172414
989,2018,1,1,2.0,SUPERSOFT,26.0,58.0,33,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,838,93244.89655172414
989,2018,1,1,1.0,SUPERSOFT,2.0,21.0,20,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,830,93141.86206896552
989,2018,1,1,2.0,SOFT,22.0,58.0,37,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,830,93141.86206896552
989,2018,1,1,1.0,ULTRASOFT,2.0,26.0,25,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,20,92642.81034482758
989,2018,1,1,2.0,SOFT,27.0,58.0,32,24.077477477477476,30.915315315315315,997.0036036036036,0.04504504504504504,36.32432432432432,294.1261261261261,3.691891891891892,20,92642.81034482758
990,2018,2,3,1.0,SOFT,2.0,14.0,13,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,4,98634.82142857143
990,2018,2,3,2.0,MEDIUM,15.0,39.0,25,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,4,98634.82142857143
990,2018,2,3,3.0,SUPERSOFT,40.0,56.0,17,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,4,98634.82142857143
990,2018,2,3,1.0,SUPERSOFT,2.0,20.0,19,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,822,96888.40350877192
990,2018,2,3,2.0,MEDIUM,21.0,57.0,37,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,822,96888.40350877192
990,2018,2,3,1.0,SOFT,2.0,23.0,22,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,828,98884.92857142857
990,2018,2,3,2.0,MEDIUM,24.0,56.0,33,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,828,98884.92857142857
990,2018,2,3,1.0,SUPERSOFT,2.0,15.0,14,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,842,97967.9649122807
990,2018,2,3,2.0,SOFT,16.0,34.0,19,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,842,97967.9649122807
990,2018,2,3,3.0,SUPERSOFT,35.0,57.0,23,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,842,97967.9649122807
990,2018,2,3,1.0,SUPERSOFT,2.0,18.0,17,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,154,99268.67857142857
990,2018,2,3,2.0,SOFT,19.0,30.0,12,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,154,99268.67857142857
990,2018,2,3,3.0,SUPERSOFT,31.0,45.0,15,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,154,99268.67857142857
990,2018,2,3,4.0,SUPERSOFT,46.0,56.0,11,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,154,99268.67857142857
990,2018,2,3,1.0,SOFT,2.0,26.0,25,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,1,96990.38596491228
990,2018,2,3,2.0,MEDIUM,27.0,57.0,31,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,1,96990.38596491228
990,2018,2,3,1.0,SUPERSOFT,2.0,20.0,19,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,843,99133.875
990,2018,2,3,2.0,SOFT,21.0,42.0,22,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,843,99133.875
990,2018,2,3,3.0,SUPERSOFT,43.0,56.0,14,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,843,99133.875
990,2018,2,3,1.0,SUPERSOFT,2.0,15.0,14,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,807,98613.40350877192
990,2018,2,3,2.0,SOFT,16.0,39.0,24,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,807,98613.40350877192
990,2018,2,3,3.0,SUPERSOFT,40.0,57.0,18,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,807,98613.40350877192
990,2018,2,3,1.0,SOFT,2.0,3.0,2,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,844,99206.69642857143
990,2018,2,3,2.0,MEDIUM,4.0,34.0,31,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,844,99206.69642857143
990,2018,2,3,3.0,SUPERSOFT,35.0,56.0,22,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,844,99206.69642857143
990,2018,2,3,1.0,SUPERSOFT,2.0,13.0,12,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,825,98192.73684210527
990,2018,2,3,2.0,SUPERSOFT,14.0,27.0,14,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,825,98192.73684210527
990,2018,2,3,3.0,SOFT,28.0,57.0,30,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,825,98192.73684210527
990,2018,2,3,1.0,SUPERSOFT,2.0,15.0,14,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,839,98994.375
990,2018,2,3,2.0,MEDIUM,16.0,35.0,20,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,839,98994.375
990,2018,2,3,3.0,SOFT,36.0,56.0,21,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,839,98994.375
990,2018,2,3,1.0,SOFT,2.0,9.0,8,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,815,99133.39285714286
990,2018,2,3,2.0,MEDIUM,10.0,32.0,23,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,815,99133.39285714286
990,2018,2,3,3.0,SUPERSOFT,33.0,56.0,24,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,815,99133.39285714286
990,2018,2,3,1.0,SUPERSOFT,2.0,19.0,18,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,8,98106.54285714286
990,2018,2,3,2.0,SOFT,20.0,34.0,15,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,8,98106.54285714286
990,2018,2,3,1.0,SUPERSOFT,2.0,16.0,15,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,832,99112.58928571429
990,2018,2,3,2.0,SUPERSOFT,17.0,26.0,10,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,832,99112.58928571429
990,2018,2,3,3.0,SOFT,27.0,56.0,30,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,832,99112.58928571429
990,2018,2,3,1.0,SOFT,2.0,22.0,21,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,845,99637.05357142857
990,2018,2,3,2.0,MEDIUM,23.0,40.0,18,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,845,99637.05357142857
990,2018,2,3,3.0,SUPERSOFT,41.0,56.0,16,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,845,99637.05357142857
990,2018,2,3,1.0,SOFT,2.0,10.0,9,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,840,99623.91071428571
990,2018,2,3,2.0,SUPERSOFT,11.0,29.0,19,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,840,99623.91071428571
990,2018,2,3,3.0,MEDIUM,30.0,55.0,26,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,840,99623.91071428571
990,2018,2,3,1.0,SUPERSOFT,2.0,10.0,9,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,838,98805.875
990,2018,2,3,2.0,SOFT,11.0,28.0,18,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,838,98805.875
990,2018,2,3,3.0,MEDIUM,29.0,56.0,28,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,838,98805.875
990,2018,2,3,1.0,SOFT,2.0,2.0,1,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,830,136290.66666666666
990,2018,2,3,2.0,SUPERSOFT,3.0,4.0,2,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,830,136290.66666666666
990,2018,2,3,1.0,SUPERSOFT,3.0,18.0,16,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,20,96876.14035087719
990,2018,2,3,2.0,SOFT,19.0,57.0,39,27.982524271844657,47.363106796116504,1009.4941747572815,0.0,32.19805825242719,167.40776699029126,0.958252427184466,20,96876.14035087719
991,2018,3,17,1.0,SOFT,2.0,47.0,46,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,4,102982.48214285714
991,2018,3,17,2.0,MEDIUM,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,4,102982.48214285714
991,2018,3,17,1.0,SOFT,2.0,47.0,46,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,822,102594.17857142857
991,2018,3,17,2.0,MEDIUM,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,822,102594.17857142857
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,828,103553.28571428571
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,828,103553.28571428571
991,2018,3,17,1.0,MEDIUM,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,842,103441.25
991,2018,3,17,2.0,SOFT,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,842,103441.25
991,2018,3,17,3.0,ULTRASOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,842,103441.25
991,2018,3,17,1.0,ULTRASOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,154,103601.35714285714
991,2018,3,17,3.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,154,103601.35714285714
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,1,102738.66071428571
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,1,102738.66071428571
991,2018,3,17,1.0,ULTRASOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,843,104416.82352941176
991,2018,3,17,3.0,SOFT,47.0,51.0,5,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,843,104416.82352941176
991,2018,3,17,1.0,ULTRASOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,807,102811.28571428571
991,2018,3,17,2.0,MEDIUM,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,807,102811.28571428571
991,2018,3,17,3.0,SOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,807,102811.28571428571
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,844,103909.91071428571
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,844,103909.91071428571
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,825,103142.39285714286
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,825,103142.39285714286
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,839,103221.96428571429
991,2018,3,17,2.0,SOFT,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,839,103221.96428571429
991,2018,3,17,3.0,ULTRASOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,839,103221.96428571429
991,2018,3,17,1.0,ULTRASOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,815,103234.01785714286
991,2018,3,17,2.0,SOFT,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,815,103234.01785714286
991,2018,3,17,3.0,SOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,815,103234.01785714286
991,2018,3,17,1.0,SOFT,2.0,47.0,46,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,8,102607.44642857143
991,2018,3,17,2.0,MEDIUM,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,8,102607.44642857143
991,2018,3,17,1.0,ULTRASOFT,2.0,47.0,46,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,817,102435.35714285714
991,2018,3,17,3.0,SOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,817,102435.35714285714
991,2018,3,17,1.0,ULTRASOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,832,103073.98214285714
991,2018,3,17,2.0,MEDIUM,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,832,103073.98214285714
991,2018,3,17,3.0,SOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,832,103073.98214285714
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,845,103475.375
991,2018,3,17,2.0,MEDIUM,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,845,103475.375
991,2018,3,17,3.0,SOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,845,103475.375
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,840,103426.25
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,840,103426.25
991,2018,3,17,1.0,SOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,838,103317.01785714286
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,838,103317.01785714286
991,2018,3,17,1.0,ULTRASOFT,2.0,46.0,45,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,830,102621.71428571429
991,2018,3,17,2.0,MEDIUM,47.0,47.0,1,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,830,102621.71428571429
991,2018,3,17,3.0,SOFT,48.0,56.0,9,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,830,102621.71428571429
991,2018,3,17,1.0,SOFT,3.0,46.0,44,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,20,103065.46428571429
991,2018,3,17,2.0,MEDIUM,47.0,56.0,10,19.446428571428573,24.089285714285715,1018.13125,0.017857142857142856,37.019642857142856,127.39285714285714,1.8375000000000001,20,103065.46428571429
992,2018,4,73,2.0,SOFT,2.0,40.0,39,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,4,122259.25490196078
992,2018,4,73,3.0,ULTRASOFT,41.0,51.0,11,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,4,122259.25490196078
992,2018,4,73,1.0,SUPERSOFT,2.0,40.0,39,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,822,122967.58333333333
992,2018,4,73,2.0,ULTRASOFT,41.0,49.0,9,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,822,122967.58333333333
992,2018,4,73,2.0,SOFT,2.0,18.0,17,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,828,122407.90196078431
992,2018,4,73,3.0,ULTRASOFT,19.0,36.0,18,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,828,122407.90196078431
992,2018,4,73,4.0,ULTRASOFT,37.0,39.0,3,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,828,122407.90196078431
992,2018,4,73,5.0,ULTRASOFT,40.0,51.0,12,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,828,122407.90196078431
992,2018,4,73,1.0,ULTRASOFT,2.0,12.0,11,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,842,122529.62745098039
992,2018,4,73,2.0,SOFT,13.0,39.0,27,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,842,122529.62745098039
